"translation","source","can_modify"
"Movestones são artefatos tradicionais da{LF}Terra das Florestas. Use seus braceletes de combate para{LF}pegar três deles e eu lhe darei algo agradável.","Movestones are traditional artifacts from the{LF}Land of Forests. Use your combat bracers to grab{LF}three of them and I'll give you something nice.","1"
"Eu preciso de três Presas de Víbora. Pessoas na{LF}Terra das Florestas as veem como amuletos de boa sorte,{LF}e agora, elas realmente precisam de sorte. Você pode ajudar?","I need three Viper Fangs. Folks in the Land of{LF}Forests view them as good-luck charms, and right{LF}now, they could really use some luck. Care to help?","1"
"As pessoas na Terra das Florestas têm um texto sagrado chamado Livro do Mistério, mas seus três volumes foram perdidos. Você pode encontrá-los para mim?","People in the Land of Forests have a sacred text {LF}called the Book of Mystery, but its three volumes{LF}have been lost. Can you find them for me?","1"
"Descrição da Quest　３０２０＿１　　　　linha 1{LF}Descrição da Quest　３０２０＿１　　　　linha 2{LF}Descrição da Quest　３０２０＿１　　　　linha 3","クエスト説明　３０２０＿１　　　　一行目{LF}クエスト説明　３０２０＿１　　　　二行目{LF}クエスト説明　３０２０＿１　　　　三行目","1"
"Descrição da Quest　３０２０＿２　　　　linha 1{LF}Descrição da Quest　３０２０＿２　　　　linha 2{LF}Descrição da Quest　３０２０＿２　　　　linha 3","クエスト説明　３０２０＿２　　　　一行目{LF}クエスト説明　３０２０＿２　　　　二行目{LF}クエスト説明　３０２０＿２　　　　三行目","1"
"Como agradecimento por toda a sua ajuda, aqui vai uma dica gratuita:{LF}Ouvi dizer que há um centauro vigiando um grande estoque{LF}de ouro. Você sabe que esse ouro poderia ser seu, certo?","As thanks for all your help, here's a free tip:{LF}I hear there's a centaur watching over a big stash{LF}of gold. You know that gold could be yours, right?","1"
"Descrição da Quest　３０３０＿２　　　　linha 1{LF}Descrição da Quest　３０３０＿２　　　　linha 2{LF}Descrição da Quest　３０３０＿２　　　　linha 3","クエスト説明　３０３０＿２　　　　一行目{LF}クエスト説明　３０３０＿２　　　　二行目{LF}クエスト説明　３０３０＿２　　　　三行目","1"
"Descrição da Quest　３０４０＿１　　　　linha 1{LF}Descrição da Quest　３０４０＿１　　　　linha 2{LF}Descrição da Quest　３０４０＿１　　　　linha 3","クエスト説明　３０４０＿１　　　　一行目{LF}クエスト説明　３０４０＿１　　　　二行目{LF}クエスト説明　３０４０＿１　　　　三行目","1"
"Descrição da Quest　３０４０＿２　　　　linha 1{LF}Descrição da Quest　３０４０＿２　　　　linha 2{LF}Descrição da Quest　３０４０＿２　　　　linha 3","クエスト説明　３０４０＿２　　　　一行目{LF}クエスト説明　３０４０＿２　　　　二行目{LF}クエスト説明　３０４０＿２　　　　三行目","1"
"Descrição da Quest　３０５０＿１　　　　linha 1{LF}Descrição da Quest　３０５０＿１　　　　linha 2{LF}Descrição da Quest　３０５０＿１　　　　linha 3","クエスト説明　３０５０＿１　　　　一行目{LF}クエスト説明　３０５０＿１　　　　二行目{LF}クエスト説明　３０５０＿１　　　　三行目","1"
"As Pedras de Comida são uma grande coisa entre os foodies na{LF}Terra das Florestas, e eu preciso de sete delas para satisfazer{LF}o apetite de um cliente particularmente faminto. Você poderia?","Foodstones are a big thing among foodies in the{LF}Land of Forests, and I need seven of them to sate{LF}a particularly hungry client's appetite. Would you?","1"
"Os Ferrões de Sapo são uma cura secreta em toda a Terra das Florestas, mas você precisa pegá-los com braceletes de combate para estar seguro. Você pode trazer de volta oito?","Toad Stingers are a secret cure-all in the Land of{LF}Forests, but you need to grab them with combat{LF}bracers to be safe. Can you bring back eight?","1"
"As pessoas na Terra das Florestas gostam de ler volumes de um tomo sagrado chamado Livro da Santidade. Eu recompensarei você se você puder trazer de volta todos os nove textos.","Folks in the Land of Forests like to read volumes{LF}of a sacred tome called the Book of Sanctity. I'll{LF}reward you if you can bring back all nine texts.","1"
"クエスト説明 ３０６０＿１ 一行目{LF}クエスト説明 ３０６０＿１ 二行目{LF}クエスト説明 ３０６０＿１ 三行目","クエスト説明　３０６０＿１　　　　一行目{LF}クエスト説明　３０６０＿１　　　　二行目{LF}クエスト説明　３０６０＿１　　　　三行目","1"
"クエスト説明 ３０６０＿２ 一行目{LF}クエスト説明 ３０６０＿２ 二行目{LF}クエスト説明 ３０６０＿２ 三行目","クエスト説明　３０６０＿２　　　　一行目{LF}クエスト説明　３０６０＿２　　　　二行目{LF}クエスト説明　３０６０＿２　　　　三行目","1"
"クエスト説明 ４０１０＿１ 一行目{LF}クエスト説明 ４０１０＿１ 二行目{LF}クエスト説明 ４０１０＿１ 三行目","クエスト説明　４０１０＿１　　　　一行目{LF}クエスト説明　４０１０＿１　　　　二行目{LF}クエスト説明　４０１０＿１　　　　三行目","1"
"A Terra das Areias é lar de uma pedra rara conhecida como Floatstone. Eu preciso de sete delas, mas você só pode usar chakrams. ...Por quê? Desculpe, segredo comercial!","The Land of Sands is home to a rare stone known{LF}as a Floatstone. I need seven of them, but you can{LF}only use chakrams. ...Why? Sorry, trade secret!","1"
"Fósseis de Osso são fairly famosos na Terra das Areias. Eu preciso que você vá lá e desenterre oito deles para mim. E sim—chakrams apenas, desculpe.","Bone Fossils are fairly famous in the Land of{LF}Sands. I need you to go there and dig up eight{LF}of them for me. And yes—chakrams only, sorry.","1"
"Os cidadãos da Terra das Areias consideram sagrado um livro conhecido como Livro da Pureza. Ele tem nove volumes no total; traga-me todos os nove para uma recompensa agradável.","Citizens of the Land of Sands hold sacred a book{LF}known as the Book of Purity. It has nine volumes{LF}in all; bring me all nine for a nice reward.","1"
"Quest Explanation 4020_1 First line{LF}Quest Explanation 4020_1 Second line{LF}Quest Explanation 4020_1 Third line","クエスト説明　４０２０＿１　　　　一行目{LF}クエスト説明　４０２０＿１　　　　二行目{LF}クエスト説明　４０２０＿１　　　　三行目","1"
"People in the Land of Sands use Magnetite stones{LF}to build compasses. I sense an opportunity for{LF}profit here; could you bring back three of them?","People in the Land of Sands use Magnetite stones{LF}to build compasses. I sense an opportunity for{LF}profit here; could you bring back three of them?","1"
"The Land of Sands is overrun with Plant Fossils,{LF}and I need you to bring me three of them for a{LF}project I'm working on. Stick to chakrams, okay?","The Land of Sands is overrun with Plant Fossils,{LF}and I need you to bring me three of them for a{LF}project I'm working on. Stick to chakrams, okay?","1"
"The Book of Innocence is a well-known tome in{LF}the Land of Sands. It has three parts in total;{LF}find them all and bring them back for a reward.","The Book of Innocence is a well-known tome in{LF}the Land of Sands. It has three parts in total;{LF}find them all and bring them back for a reward.","1"
"As thanks for all your help, here's a free tip:{LF}Apparently, there's a golem in the desert hoarding{LF}a hefty sum of gold. Perhaps it's time to cash in?","As thanks for all your help, here's a free tip:{LF}Apparently, there's a golem in the desert hoarding{LF}a hefty sum of gold. Perhaps it's time to cash in?","1"
"Quest Explanation 4030_2 First line{LF}Quest Explanation 4030_2 Second line{LF}Quest Explanation 4030_2 Third line","クエスト説明　４０３０＿２　　　　一行目{LF}クエスト説明　４０３０＿２　　　　二行目{LF}クエスト説明　４０３０＿２　　　　三行目","1"
"Quest Explanation 4040_1 First line{LF}Quest Explanation 4040_1 Second line{LF}Quest Explanation 4040_1 Third line","クエスト説明　４０４０＿１　　　　一行目{LF}クエスト説明　４０４０＿１　　　　二行目{LF}クエスト説明　４０４０＿１　　　　三行目","1"
"Quest Explanation 4040_2 First line{LF}Quest Explanation 4040_2 Second line{LF}Quest Explanation 4040_2 Third line","クエスト説明　４０４０＿２　　　　一行目{LF}クエスト説明　４０４０＿２　　　　二行目{LF}クエスト説明　４０４０＿２　　　　三行目","1"
"Quest Explanation 5010_1 First line{LF}Quest Explanation 5010_1 Second line{LF}Quest Explanation 5010_1 Third line","クエスト説明　５０１０＿１　　　　一行目{LF}クエスト説明　５０１０＿１　　　　二行目{LF}クエスト説明　５０１０＿１　　　　三行目","1"
"Explicação da Quest 5010_2 linha 1{LF}Explicação da Quest 5010_2 linha 2{LF}Explicação da Quest 5010_2 linha 3","クエスト説明　５０１０＿２　　　　一行目{LF}クエスト説明　５０１０＿２　　　　二行目{LF}クエスト説明　５０１０＿２　　　　三行目","1"
"Explicação da Quest 5020_1 linha 1{LF}Explicação da Quest 5020_1 linha 2{LF}Explicação da Quest 5020_1 linha 3","クエスト説明　５０２０＿１　　　　一行目{LF}クエスト説明　５０２０＿１　　　　二行目{LF}クエスト説明　５０２０＿１　　　　三行目","1"
"Pedras de meteorito são pequenos pedaços de matéria de{LF}outros mundos. Ouvi dizer que há alguns exemplos finos{LF}por perto; você poderia ser gentil e pegar três para mim?","Meteorite stones are little bits of matter from{LF}other worlds. I hear there are some fine examples{LF}nearby; would you be a dear and grab three for me?","1"
"Interessante. Fragmentos de alguns tesouros do Mundo{LF}Antigo foram descobertos por perto. Você acha que{LF}pode rastrear e trazer de volta três deles para mim?","Interesting. Shards of some treasures from the Old{LF}World have been discovered nearby. Think you can{LF}track down and bring back three of them for me?","1"
"A Cidade da Catedral está cheia de textos sagrados, e{LF}o Livro da Disciplina é um desses volumes. Há{LF}três volumes no total; você poderia recuperá-los?","The Cathedral City is full of sacred texts, and{LF}the Book of Discipline is one such tome. There are{LF}three volumes in total; could you recover them?","1"
"Explicação da Quest 5030_1 linha 1{LF}Explicação da Quest 5030_1 linha 2{LF}Explicação da Quest 5030_1 linha 3","クエスト説明　５０３０＿１　　　　一行目{LF}クエスト説明　５０３０＿１　　　　二行目{LF}クエスト説明　５０３０＿１　　　　三行目","1"
